Label,degree,betweenesscentrality,bridgingcentrality
BAKON_001,28,69.126348,3.052629
BAKON_616,37,207.348149,6.056803
BAKON_548,29,103.45285,4.383926
BAKON_486,27,131.670581,5.142869
BAKON_446,36,256.21653,5.638936
BAKON_439,25,25.427535,1.336773
BAKON_438,26,36.491805,1.83253
BAKON_404,36,307.211758,8.645737
BAKON_381,30,64.296723,2.688847
BAKON_376,36,172.233986,5.465405
BAKON_368,24,70.656205,3.747195
BAKON_350,26,66.374068,3.041679
BAKON_334,27,50.459395,2.240814
BAKON_319,39,430.400561,9.793043
BAKON_298,26,101.777229,4.756748
BAKON_287,25,61.554737,3.187714
BAKON_249,35,228.173058,7.418563
BAKON_224,23,0,0
BAKON_192,39,212.613363,5.395462
BAKON_185,38,320.26972,7.634842
BAKON_157,39,306.333774,6.99244
BAKON_054,27,40.151186,1.927009
BAKON_033,41,331.951524,8.088052
BAKON_012,31,81.20568,3.265477
BAKON_002,291,351.628068,1.012431
BAKON_003,290,349.900322,1.014542
BAKON_004,291,351.628068,1.012431
BAKON_005,291,427.779081,1.194654
BAKON_006,25,158.866459,7.659173
BAKON_007,289,600.516242,1.662662
BAKON_008,291,427.779081,1.194654
BAKON_009,272,281.500978,0.934149
BAKON_010,23,109.28564,5.951796
BAKON_011,62,168.799718,2.99089
BAKON_563,108,25.551378,0.581055
BAKON_572,293,568.651942,1.345648
BAKON_117,284,2.771342,0.009812
BAKON_338,290,828.057462,2.166715
BAKON_584,286,249.28832,0.673263
BAKON_570,291,508.772008,1.290607
BAKON_173,290,447.816478,1.184142
BAKON_248,284,324.629356,0.886543
BAKON_034,292,271.773413,0.765939
BAKON_252,290,398.454147,1.14089
BAKON_237,289,270.554425,0.754328
BAKON_393,289,230.343691,0.706834
BAKON_344,291,1178.781533,2.834168
BAKON_273,291,371.19879,1.032039
BAKON_577,290,327.456354,0.847806
BAKON_211,294,1959.098152,4.215972
BAKON_130,293,779.425335,1.916575
BAKON_423,283,1.419995,0.005084
BAKON_413,282,68.636478,0.240274
BAKON_407,285,134.226065,0.438058
BAKON_564,286,73.455898,0.249239
BAKON_612,290,439.208447,1.309786
BAKON_405,290,408.407532,1.164052
BAKON_194,290,279.892766,0.774165
BAKON_242,283,121.091822,0.377401
BAKON_492,286,344.897994,1.002495
BAKON_282,285,204.713293,0.663809
BAKON_292,287,915.506786,2.773263
BAKON_103,292,1116.006721,2.556581
BAKON_494,285,38.346958,0.132923
BAKON_140,289,456.896101,1.302751
BAKON_585,288,334.809216,0.862289
BAKON_586,291,436.734534,1.054944
BAKON_020,289,271.396481,0.801192
BAKON_489,285,309.964276,0.917641
BAKON_473,290,374.689682,1.069114
BAKON_107,286,647.335497,1.772152
BAKON_533,286,151.426466,0.483304
BAKON_266,285,148.605024,0.458637
BAKON_234,290,530.55196,1.36139
BAKON_142,294,537.212205,1.444629
BAKON_284,287,695.661288,2.076921
BAKON_174,288,445.247165,1.191111
BAKON_056,283,1.419995,0.005084
BAKON_181,290,307.557937,0.841242
BAKON_308,289,544.965326,1.429012
BAKON_599,283,2.672814,0.009533
BAKON_587,291,598.823751,1.400887
BAKON_050,284,47.915305,0.166393
BAKON_522,287,69.414225,0.230101
BAKON_150,289,292.203612,0.869517
BAKON_316,289,209.142629,0.650486
BAKON_239,290,998.201592,2.143539
BAKON_021,291,308.438072,0.854626
BAKON_312,279,34.117197,0.124741
BAKON_524,285,47.495969,0.16143
BAKON_065,287,249.475832,0.668384
BAKON_269,289,206.14404,0.607873
BAKON_478,297,1423.907048,3.164932
BAKON_057,285,187.012195,0.575396
BAKON_153,292,379.132708,1.032803
BAKON_373,289,381.253089,1.151958
BAKON_022,291,308.438072,0.854626
BAKON_077,288,213.76985,0.70595
BAKON_182,291,561.915461,1.4103
BAKON_120,284,2.771342,0.009812
BAKON_040,289,196.522672,0.584704
BAKON_209,297,1296.044208,2.737821
BAKON_383,289,260.364069,0.813245
BAKON_443,285,651.848104,1.646711
BAKON_309,286,91.936439,0.285518
BAKON_614,288,296.849045,0.913715
BAKON_551,288,328.42443,0.966281
BAKON_399,286,152.753306,0.501442
BAKON_569,289,453.035396,1.236218
BAKON_515,288,132.248449,0.428004
BAKON_013,288,331.677046,1.040283
BAKON_541,285,178.163118,0.579099
BAKON_499,287,254.20488,0.797959
BAKON_111,288,800.217322,2.416662
BAKON_394,290,284.297211,0.846438
BAKON_337,291,1061.760764,2.484038
BAKON_272,288,364.378853,1.035945
BAKON_082,292,657.453612,1.621649
BAKON_127,292,659.414974,1.554575
BAKON_429,283,1.419995,0.005084
BAKON_576,289,325.288275,0.84915
BAKON_023,292,348.639544,0.944132
BAKON_379,288,215.882788,0.674187
BAKON_343,294,1203.700143,2.829989
BAKON_125,293,491.06763,1.198457
BAKON_534,289,154.822613,0.483051
BAKON_035,287,261.634919,0.767473
BAKON_556,290,334.587606,0.96893
BAKON_225,290,447.62799,1.214789
BAKON_503,288,113.457346,0.370516
BAKON_080,290,514.732226,1.386013
BAKON_204,292,538.272721,1.361041
BAKON_059,290,357.712263,0.918463
