Label,degree,betweenesscentrality,bridgingcentrality
BAKON_001,287,203.215182,0.606171
BAKON_002,286,201.837128,0.607142
BAKON_003,286,201.508587,0.606278
BAKON_004,287,203.215182,0.606171
BAKON_005,286,257.152208,0.706924
BAKON_006,17,168.023153,12.892512
BAKON_007,27,127.510429,5.180573
BAKON_008,288,441.77157,1.167953
BAKON_009,262,140.837525,0.5147
BAKON_010,22,68.985143,4.01939
BAKON_011,282,31.951148,0.111216
BAKON_422,288,1156.799706,2.444287
BAKON_449,286,170.41679,0.552889
BAKON_117,281,0.965885,0.003496
BAKON_501,285,233.177429,0.718982
BAKON_080,289,445.139397,1.221237
BAKON_173,289,378.827679,1.070655
BAKON_111,283,497.280393,1.139504
BAKON_269,287,276.115345,0.794528
BAKON_571,287,396.421008,1.088376
BAKON_053,288,229.201117,0.696419
BAKON_473,284,100.527547,0.328426
BAKON_567,288,424.516813,1.223558
BAKON_014,284,33.769927,0.115394
BAKON_098,291,1513.911186,3.170364
BAKON_529,284,65.884869,0.222174
BAKON_433,292,1708.996382,3.899841
BAKON_326,285,321.69835,0.902927
BAKON_351,281,0.875293,0.003173
BAKON_455,284,66.95171,0.230284
BAKON_254,283,60.353982,0.207184
BAKON_125,290,466.211144,1.228375
BAKON_425,287,851.732519,2.016059
BAKON_160,289,508.504821,1.359821
BAKON_248,277,0.855535,0.003188
BAKON_454,285,349.522348,1.07641
BAKON_287,283,49.271478,0.171177
BAKON_337,289,1183.15602,2.500953
BAKON_373,291,564.693148,1.530319
BAKON_181,288,282.252591,0.817886
BAKON_541,286,106.973296,0.345397
BAKON_374,291,600.843187,1.613918
BAKON_536,287,316.245902,0.949223
BAKON_236,285,236.728091,0.730604
BAKON_450,288,596.094739,1.682199
BAKON_059,290,548.550631,1.430055
BAKON_616,287,203.215182,0.606171
BAKON_466,290,496.923489,1.380696
BAKON_258,290,477.857106,1.269088
BAKON_172,289,378.827679,1.070655
BAKON_324,286,544.103056,1.435212
BAKON_077,289,828.946029,2.451265
BAKON_524,283,46.034452,0.159463
BAKON_199,292,717.035541,1.694852
BAKON_429,284,48.867517,0.170304
BAKON_386,290,416.542128,1.180798
BAKON_081,290,526.14649,1.385467
BAKON_568,284,167.236832,0.535315
BAKON_191,291,431.246182,1.141902
BAKON_225,286,509.75861,1.559457
BAKON_023,288,278.408094,0.778273
BAKON_589,284,136.729968,0.450424
BAKON_533,286,157.685919,0.497517
BAKON_097,285,180.935859,0.555431
BAKON_390,291,315.360229,0.884206
BAKON_328,284,81.156589,0.270631
BAKON_162,288,474.697012,1.290179
BAKON_142,291,492.576566,1.383358
BAKON_159,287,501.443867,1.360755
BAKON_531,286,106.973296,0.345397
BAKON_516,280,113.95479,0.389753
BAKON_123,288,336.492133,0.935175
BAKON_103,285,122.426741,0.405998
BAKON_399,287,147.382971,0.465934
BAKON_538,282,26.004979,0.091671
BAKON_013,286,309.036715,0.89372
BAKON_599,282,67.626605,0.23433
BAKON_411,284,66.025349,0.224212
BAKON_035,290,297.446194,0.808149
BAKON_527,283,46.130563,0.159525
BAKON_515,287,147.016585,0.472741
BAKON_012,284,33.769927,0.115394
BAKON_564,287,184.127545,0.574886
BAKON_121,288,291.595249,0.846376
BAKON_379,287,361.019633,1.057677
BAKON_514,288,178.614252,0.563381
BAKON_062,288,504.976159,1.362732
BAKON_353,284,271.117928,0.889231
BAKON_040,282,147.785253,0.482831
BAKON_198,287,175.77325,0.536121
BAKON_489,287,508.045292,1.403651
BAKON_196,291,523.874454,1.294787
BAKON_055,287,287.192624,0.857626
BAKON_150,288,205.312292,0.61581
BAKON_054,284,97.95696,0.323694
BAKON_234,291,1368.152466,3.003812
BAKON_329,284,81.156589,0.270631
BAKON_036,290,340.664299,0.907979
BAKON_256,286,426.641148,1.224575
BAKON_445,285,105.895638,0.354745
BAKON_112,286,760.814638,1.678217
BAKON_250,285,220.001167,0.706635
BAKON_584,284,208.479196,0.616849
BAKON_063,288,454.731666,1.238235
BAKON_577,290,747.457133,1.738891
BAKON_298,283,180.135481,0.481928
BAKON_105,283,77.718589,0.267162
BAKON_018,288,321.56163,0.871248
BAKON_585,286,290.21227,0.804983
BAKON_272,291,435.166016,1.163757
