Label,degree,betweenesscentrality,bridgingcentrality
BAKON_001,294,57.551071,0.189168
BAKON_082,214,362.204496,1.683296
BAKON_104,297,235.87327,0.701984
BAKON_556,293,80.835177,0.267524
BAKON_446,298,423.376256,0.967395
BAKON_384,296,124.920967,0.374105
BAKON_289,296,1373.757718,3.573604
BAKON_303,293,2.250999,0.007723
BAKON_462,295,200.863918,0.537128
BAKON_049,299,687.707551,1.928601
BAKON_266,299,210.566035,0.605224
BAKON_298,293,2.996299,0.010258
BAKON_012,293,2.552583,0.00875
BAKON_572,300,992.845331,2.243643
BAKON_117,292,1.855046,0.006415
BAKON_557,295,36.597441,0.121937
BAKON_084,301,560.129378,1.383681
BAKON_121,271,178.183204,0.621432
BAKON_402,298,351.543171,1.004972
BAKON_361,292,165.688038,0.534542
BAKON_237,295,202.088706,0.579093
BAKON_132,303,732.966011,1.709664
BAKON_113,294,3.140526,0.010674
BAKON_270,293,131.219537,0.407472
BAKON_112,294,3.140526,0.010674
BAKON_036,300,514.757375,1.324521
BAKON_127,300,516.437364,1.292657
BAKON_277,299,301.794487,0.850862
BAKON_341,292,99.249744,0.319739
BAKON_353,293,63.815322,0.214072
BAKON_327,300,710.825487,1.71631
BAKON_126,302,485.532813,1.209026
BAKON_039,222,141.966643,0.710892
BAKON_097,295,90.486512,0.290366
BAKON_105,293,90.363999,0.297859
BAKON_183,297,253.233408,0.683699
BAKON_171,297,360.472633,0.95925
BAKON_452,297,398.176848,0.907235
BAKON_521,296,72.335995,0.234456
BAKON_377,297,300.992229,0.838244
BAKON_379,298,198.021852,0.55997
BAKON_510,300,174.524249,0.524648
BAKON_547,293,80.384394,0.259609
BAKON_328,288,293.096379,0.895499
BAKON_230,299,319.09342,0.834917
BAKON_057,299,431.406066,1.077691
BAKON_269,299,249.771595,0.710426
BAKON_390,299,313.136851,0.926381
BAKON_198,294,142.952057,0.433245
BAKON_020,299,287.184014,0.828568
BAKON_267,287,198.402576,0.619152
BAKON_420,294,3.140526,0.010674
BAKON_174,300,404.658812,1.032126
BAKON_003,298,260.434998,0.739394
BAKON_345,296,416.697612,1.155186
BAKON_571,300,994.013713,2.244259
BAKON_570,300,783.30983,1.836943
BAKON_423,288,0.689559,0.002461
BAKON_077,296,446.517941,1.364442
BAKON_585,296,270.106988,0.813663
BAKON_337,296,498.045893,1.30507
BAKON_551,294,276.608061,0.856957
BAKON_453,294,81.383221,0.262386
BAKON_189,300,396.619812,0.979539
BAKON_559,292,80.192009,0.267344
BAKON_506,298,151.429847,0.466803
BAKON_499,299,345.192903,0.995123
BAKON_125,300,385.961793,1.022138
BAKON_096,299,1331.480354,3.215989
BAKON_188,302,455.537239,1.085319
BAKON_589,295,128.921285,0.410144
BAKON_199,302,695.460902,1.641033
BAKON_536,298,230.198209,0.662247
