Label,degree,betweenesscentrality,bridgingcentrality
BAKON_001,284,172.099029,0.5479
BAKON_002,286,202.720569,0.623543
BAKON_003,285,200.335415,0.621379
BAKON_004,286,202.720569,0.623543
BAKON_005,284,214.188305,0.631297
BAKON_006,27,308.05993,12.912088
BAKON_007,287,339.257727,0.95184
BAKON_008,282,329.223345,0.956749
BAKON_009,284,162.543459,0.513506
BAKON_010,26,213.702161,10.672594
BAKON_011,41,270.800389,7.127627
BAKON_478,182,849.189089,4.240246
BAKON_611,285,354.715445,1.06581
BAKON_501,286,154.042799,0.490988
BAKON_121,284,156.947039,0.496695
BAKON_125,283,268.706912,0.781493
BAKON_468,282,144.379971,0.459958
BAKON_411,279,63.122944,0.220828
BAKON_117,278,1.595707,0.005849
BAKON_569,284,593.817381,1.491035
BAKON_258,290,694.055589,1.784204
BAKON_156,287,316.412485,0.917062
BAKON_605,281,503.772736,1.519316
BAKON_387,285,200.471006,0.612832
BAKON_085,286,578.168043,1.435027
BAKON_499,284,130.943062,0.428032
BAKON_211,291,1280.703305,2.467769
BAKON_464,285,263.112158,0.762968
BAKON_512,286,164.694688,0.519917
BAKON_020,285,252.816168,0.698498
BAKON_531,284,84.230445,0.27904
BAKON_515,286,122.972224,0.397297
BAKON_598,281,128.577335,0.439205
BAKON_037,287,280.731276,0.798021
BAKON_522,284,69.041238,0.231371
BAKON_614,284,201.700735,0.624223
BAKON_185,246,590.175433,1.879393
BAKON_585,285,395.70006,1.172588
BAKON_538,284,84.230445,0.27904
BAKON_535,284,84.230445,0.27904
BAKON_604,286,787.109099,2.06502
BAKON_558,284,358.471268,1.041269
BAKON_435,286,773.660752,1.686365
BAKON_443,286,852.225027,1.941026
BAKON_303,280,1.204221,0.004355
BAKON_174,287,588.541075,1.570446
BAKON_237,286,359.832619,0.974674
BAKON_377,287,344.547836,1.00355
BAKON_082,290,619.971608,1.515365
BAKON_054,283,101.149444,0.329931
BAKON_075,287,888.555917,2.451933
BAKON_452,285,703.943119,1.527254
BAKON_402,287,290.619526,0.850808
BAKON_385,287,268.154863,0.791397
BAKON_493,279,30.412171,0.109496
BAKON_135,285,168.470652,0.509946
BAKON_094,279,617.85542,1.680976
BAKON_300,280,1.204221,0.004355
BAKON_182,290,602.405858,1.494745
BAKON_588,282,122.705791,0.400071
BAKON_225,284,318.296078,0.92763
BAKON_077,284,447.714841,1.418245
BAKON_571,286,468.55035,1.1932
BAKON_307,286,682.776559,1.811015
BAKON_298,280,420.625007,1.398493
BAKON_254,282,118.789235,0.399003
BAKON_345,277,461.409676,1.38909
BAKON_343,289,865.888583,2.071019
BAKON_027,285,171.840388,0.520074
BAKON_470,292,1212.711371,2.926983
BAKON_466,289,572.791832,1.515918
BAKON_353,283,184.087904,0.560287
BAKON_280,284,211.566239,0.616328
BAKON_355,285,1139.337279,3.351042
BAKON_276,288,534.372003,1.367601
BAKON_514,285,121.87827,0.397165
BAKON_320,283,264.637339,0.846344
BAKON_127,288,392.256757,1.036199
BAKON_395,284,175.953061,0.558784
BAKON_019,286,218.295625,0.625685
BAKON_150,287,292.760631,0.859867
BAKON_553,287,365.174345,1.037938
BAKON_232,283,358.749466,0.960762
BAKON_437,289,1297.740624,2.364084
BAKON_454,279,99.39742,0.347687
BAKON_204,288,611.371366,1.547983
BAKON_287,281,54.645801,0.19068
BAKON_235,287,716.405631,1.805032
BAKON_591,280,34.510857,0.123261
BAKON_120,283,77.585222,0.263088
BAKON_049,286,433.920964,1.323621
BAKON_205,290,724.799526,1.763975
BAKON_039,285,192.104929,0.57349
BAKON_398,288,319.080834,0.918626
BAKON_233,283,167.860167,0.554649
BAKON_429,281,61.298587,0.214305
BAKON_500,284,130.868967,0.428223
BAKON_198,284,198.752881,0.606063
BAKON_422,284,656.474305,1.729738
BAKON_317,287,1163.067599,2.973275
BAKON_133,287,537.381076,1.389828
BAKON_516,285,95.817053,0.315354
BAKON_282,283,68.861374,0.234179
BAKON_494,282,31.61827,0.111122
BAKON_537,286,217.567377,0.629355
BAKON_455,282,101.865202,0.348187
BAKON_492,283,375.839556,1.132314
BAKON_386,287,268.154863,0.791397
BAKON_040,283,209.595779,0.657255
BAKON_018,283,185.440832,0.555018
BAKON_279,282,102.908336,0.341089
BAKON_506,285,144.381998,0.464348
BAKON_593,285,542.237506,1.527279
BAKON_022,287,331.256088,0.881642
BAKON_577,281,125.818302,0.411307
BAKON_273,287,333.907302,0.890356
BAKON_390,284,131.425204,0.427921
BAKON_425,288,1558.867558,3.492107
BAKON_055,287,264.236125,0.779438
BAKON_140,282,499.524572,1.4024
BAKON_556,287,299.001405,0.870745
BAKON_063,286,593.845798,1.497258
BAKON_394,285,177.038257,0.557884
BAKON_306,286,684.282672,1.818218
BAKON_383,287,351.560767,1.019742
BAKON_504,286,174.146675,0.549566
BAKON_105,285,194.482046,0.610813
BAKON_038,287,248.144811,0.716871
BAKON_183,283,241.357204,0.722488
BAKON_169,282,40.639821,0.142068
BAKON_564,282,234.137723,0.760835
BAKON_270,283,176.610904,0.562525
BAKON_113,280,1.204221,0.004355
BAKON_162,285,169.136019,0.527843
BAKON_487,287,715.38906,1.929605
BAKON_058,283,69.062389,0.233715
BAKON_384,287,315.021358,0.919451
BAKON_545,282,30.234526,0.105171
BAKON_319,289,850.068459,2.216649
BAKON_028,285,216.795492,0.642548
BAKON_328,282,323.792268,0.871354
BAKON_191,279,1.536757,0.005593
BAKON_200,281,120.269827,0.38792
BAKON_130,289,504.693441,1.30064
BAKON_528,283,47.71552,0.162856
BAKON_572,290,1254.964138,2.826302
BAKON_507,282,142.004565,0.466515
BAKON_103,284,327.785631,0.930813
BAKON_356,280,69.635652,0.246611
BAKON_568,280,95.211722,0.317689
BAKON_567,288,468.407395,1.289994
BAKON_199,286,873.051651,2.22166
BAKON_116,279,0.937704,0.003418
BAKON_059,287,699.636284,1.710211
BAKON_230,282,460.591689,1.13692
BAKON_036,289,355.338419,0.9485
BAKON_400,288,319.080834,0.918626
BAKON_226,283,313.612113,0.921409
BAKON_035,286,312.761506,0.867712
BAKON_189,288,430.686948,1.161608
BAKON_147,288,378.184762,1.082597
BAKON_264,281,34.412554,0.122039
BAKON_269,285,217.336689,0.66711
BAKON_126,287,360.673382,0.967586
BAKON_616,284,133.105683,0.431842
BAKON_203,278,153.728462,0.488669
BAKON_084,289,592.219901,1.458105
BAKON_462,284,735.112953,1.9861
BAKON_374,288,574.83413,1.510838
BAKON_433,291,1527.451926,2.950444
BAKON_536,282,158.891802,0.506679
BAKON_542,286,336.982647,0.962678
BAKON_184,291,691.740864,1.665336
BAKON_278,287,296.346037,0.804406
BAKON_190,288,390.0138,1.07424
BAKON_498,281,30.892372,0.109555
BAKON_097,283,130.933467,0.410309
BAKON_141,283,74.649845,0.247025
BAKON_123,285,198.453591,0.594276
BAKON_057,287,466.361291,1.314253
BAKON_256,287,599.440667,1.649227
BAKON_098,290,748.766683,1.809894
BAKON_445,279,79.334729,0.263388
BAKON_413,281,64.053235,0.220768
BAKON_013,287,339.257727,0.95184
BAKON_312,283,100.698507,0.346342
BAKON_065,284,158.644662,0.514057
BAKON_329,282,68.687044,0.227628
BAKON_529,283,55.926039,0.19065
BAKON_407,282,78.949963,0.268544
BAKON_587,286,505.184512,1.379143
BAKON_449,283,229.691524,0.742565
BAKON_250,287,365.33822,1.102559
BAKON_160,287,964.808025,2.52739
BAKON_083,288,552.404835,1.381313
BAKON_284,284,280.46532,0.893144
BAKON_087,287,578.825819,1.429333
BAKON_107,284,442.641725,1.245183
BAKON_594,284,537.366874,1.525634
BAKON_589,281,122.048869,0.400946
BAKON_034,285,310.140846,0.867151
BAKON_520,284,65.003956,0.220282
BAKON_526,279,46.39086,0.163143
BAKON_489,285,628.323431,1.750518
BAKON_145,284,121.954985,0.405792
BAKON_023,282,185.682628,0.55864
BAKON_403,286,260.131897,0.774723
BAKON_519,282,93.388752,0.314766
BAKON_146,281,69.674426,0.243852
BAKON_212,290,1692.523217,3.169605
BAKON_208,286,764.756977,1.886753
BAKON_527,282,46.862638,0.16137
BAKON_154,286,425.666815,1.19775
BAKON_393,285,176.444113,0.556233
BAKON_181,287,402.645087,1.128862
BAKON_239,289,1372.474328,3.225359
BAKON_523,283,68.45315,0.231107
BAKON_508,286,164.637019,0.519894
BAKON_373,288,574.83413,1.510838
BAKON_521,284,65.003956,0.220282
BAKON_032,287,227.198314,0.647149
BAKON_301,286,1210.740531,1.886133
BAKON_404,284,255.67528,0.773299
BAKON_337,288,1362.005074,3.057387
BAKON_290,281,246.278091,0.846459
BAKON_399,282,129.756599,0.428526
BAKON_368,282,225.402983,0.714115
BAKON_503,285,172.96969,0.550503
BAKON_533,282,82.472292,0.277747
BAKON_277,284,145.945471,0.465909
BAKON_102,287,526.084268,1.405682
BAKON_157,287,431.396146,1.204357
BAKON_555,282,91.042641,0.296521
BAKON_563,285,239.589294,0.76045
BAKON_359,282,238.798729,0.798688
BAKON_253,286,558.211353,1.576751
BAKON_525,280,46.138759,0.16122
