Label,degree,betweenesscentrality,bridgingcentrality
BAKON_001,41,244.546639,5.98173
BAKON_002,288,199.043511,0.603123
BAKON_003,302,209.137208,0.581161
BAKON_004,304,213.288832,0.583121
BAKON_005,305,341.702744,0.875176
BAKON_006,19,134.209856,10.05981
BAKON_007,304,436.601089,1.113514
BAKON_008,307,446.360549,1.113757
BAKON_009,253,172.749941,0.663313
BAKON_010,9,0,0
BAKON_011,57,148.949907,2.914309
BAKON_590,33,66.813003,2.545144
BAKON_561,37,121.864976,4.006466
BAKON_540,43,249.476357,5.59345
BAKON_431,32,212.883511,7.071828
BAKON_424,31,76.61133,2.953709
BAKON_397,43,261.671972,5.843183
BAKON_396,43,259.573192,5.796737
BAKON_388,32,41.918399,1.661666
BAKON_372,41,259.374641,5.539947
BAKON_368,31,63.791954,2.184649
BAKON_356,37,132.732037,3.890495
BAKON_354,39,170.448093,4.294076
BAKON_318,33,101.456492,3.295351
BAKON_315,35,103.757695,3.472771
BAKON_298,27,0,0
BAKON_290,28,40.698556,1.848478
BAKON_259,34,69.821695,2.532595
BAKON_257,35,83.271028,2.919344
BAKON_242,30,87.390666,3.099718
BAKON_220,32,61.936034,2.325031
BAKON_208,43,362.8559,6.772648
BAKON_159,43,319.549895,6.102434
BAKON_106,32,82.311939,3.09727
BAKON_062,40,263.371317,5.284765
BAKON_051,30,62.917692,2.546719
BAKON_045,37,172.360321,5.378309
BAKON_024,33,62.181356,2.376945
BAKON_012,300,2.812361,0.009398
BAKON_209,180,420.153521,2.13605
BAKON_198,303,133.021902,0.387986
BAKON_337,303,396.437427,1.020929
BAKON_326,302,299.740855,0.673907
BAKON_443,306,652.057783,1.615727
BAKON_270,305,181.675395,0.51603
BAKON_455,303,107.457392,0.334141
BAKON_200,300,130.446575,0.389013
BAKON_049,302,354.822394,1.090771
BAKON_160,308,571.242961,1.31203
BAKON_572,304,745.372958,1.767083
BAKON_248,301,3.723957,0.012328
BAKON_054,301,63.682224,0.202595
BAKON_278,301,78.694886,0.24614
BAKON_133,308,576.196679,1.399482
BAKON_429,300,75.280616,0.242705
BAKON_587,302,120.568581,0.375116
BAKON_554,303,337.976931,0.912692
BAKON_466,309,594.106811,1.373861
BAKON_225,299,3.399278,0.011413
BAKON_234,306,740.364379,1.590746
BAKON_386,305,236.584262,0.660056
BAKON_570,305,647.013565,1.580678
BAKON_379,303,253.777829,0.706929
BAKON_577,307,686.642411,1.613098
BAKON_405,307,413.239664,1.107683
BAKON_316,303,163.659746,0.497603
BAKON_328,301,116.25968,0.339501
BAKON_185,311,664.569975,1.522807
BAKON_421,301,3.723957,0.012328
BAKON_324,303,300.099748,0.671759
BAKON_085,308,566.728939,1.363902
BAKON_498,301,3.723957,0.012328
BAKON_551,302,452.16356,1.084008
BAKON_612,300,279.256535,0.810989
BAKON_385,308,331.280718,0.868905
BAKON_046,300,38.020893,0.123684
BAKON_112,297,2.348243,0.008017
BAKON_122,305,243.915064,0.64003
BAKON_173,308,671.588861,1.603107
BAKON_162,307,743.842489,1.715155
BAKON_063,305,482.167581,1.091933
BAKON_032,303,178.039001,0.521626
BAKON_521,302,69.222594,0.220523
BAKON_341,299,2.599146,0.008748
BAKON_322,303,259.076004,0.714553
BAKON_491,303,176.384759,0.52546
BAKON_127,306,533.831524,1.24164
BAKON_553,304,341.968325,0.91591
BAKON_531,302,119.046001,0.343938
BAKON_471,310,653.574749,1.490908
BAKON_515,306,140.022581,0.418043
BAKON_140,304,281.855808,0.790474
BAKON_191,308,427.639777,1.048699
BAKON_542,306,371.173461,0.962422
BAKON_319,306,551.03273,1.375849
BAKON_267,306,218.078817,0.600615
BAKON_470,307,506.502745,1.233216
BAKON_402,306,601.961314,1.557181
BAKON_610,304,487.607198,1.165079
BAKON_083,310,729.949732,1.641384
BAKON_526,302,52.352054,0.166026
BAKON_309,299,88.951594,0.270726
BAKON_361,314,2495.841791,5.106345
BAKON_433,303,1222.205458,2.931345
BAKON_568,301,85.102408,0.263189
BAKON_277,305,506.710782,1.259115
BAKON_557,301,145.795532,0.442973
BAKON_055,301,266.762608,0.750857
BAKON_533,301,117.350269,0.341966
BAKON_149,301,69.768222,0.225831
BAKON_145,303,178.507139,0.543372
BAKON_377,307,351.745307,0.924807
BAKON_507,304,117.145659,0.35892
BAKON_454,303,107.457392,0.334141
BAKON_345,307,635.822537,1.553541
BAKON_327,305,551.454873,1.101727
BAKON_279,303,81.676524,0.25092
BAKON_254,278,0.562334,0.002203
BAKON_019,301,126.715498,0.395402
BAKON_111,303,1040.383939,2.927771
BAKON_150,307,331.963642,0.896374
BAKON_536,303,181.415074,0.514887
BAKON_448,301,40.997549,0.134096
BAKON_506,305,119.011946,0.361411
BAKON_284,304,416.520343,1.094019
BAKON_260,306,483.921583,1.228654
BAKON_593,300,3.647043,0.012157
BAKON_080,308,636.349145,1.49767
BAKON_038,303,121.299775,0.367936
BAKON_359,302,213.834784,0.646864
BAKON_156,307,300.867833,0.819427
BAKON_107,302,62.541292,0.197415
BAKON_272,265,287.605064,0.93629
BAKON_535,302,118.085199,0.341611
BAKON_592,298,2.438761,0.008268
BAKON_154,305,381.258455,0.981513
BAKON_504,303,115.712963,0.357724
BAKON_205,305,365.748137,0.940825
BAKON_307,304,541.297335,1.365196
BAKON_082,307,739.194604,1.693256
BAKON_586,303,476.062369,1.299826
BAKON_101,301,73.948378,0.234468
BAKON_250,303,169.281633,0.520562
BAKON_489,296,62.237397,0.205492
BAKON_563,302,76.056721,0.242006
BAKON_183,306,363.425968,0.937797
BAKON_473,305,319.720904,0.888169
BAKON_058,300,62.150074,0.199521
BAKON_096,306,420.219612,1.175854
BAKON_256,307,510.414187,1.296724
BAKON_077,299,206.486638,0.638288
BAKON_517,304,109.039424,0.334459
BAKON_040,299,152.690353,0.463192
BAKON_320,303,276.425995,0.821732
BAKON_604,301,513.079583,1.352103
BAKON_538,307,434.677362,1.040821
BAKON_317,307,554.302846,1.372647
BAKON_611,302,319.665867,0.903826
BAKON_425,306,829.172745,2.195921
BAKON_465,305,524.965905,1.260842
BAKON_516,305,110.78902,0.336816
BAKON_314,299,99.080123,0.316904
BAKON_605,302,518.32383,1.352229
BAKON_522,304,76.202072,0.235794
BAKON_230,306,658.121408,1.465887
BAKON_373,309,628.686963,1.486944
BAKON_450,303,746.519414,1.49052
BAKON_239,301,131.783982,0.416853
BAKON_161,301,342.63194,0.913375
BAKON_190,308,454.355071,1.106516
BAKON_508,273,120.584936,0.451191
BAKON_591,300,2.877377,0.009611
BAKON_121,303,241.285088,0.641148
BAKON_441,302,204.199403,0.603508
BAKON_211,308,1087.005412,2.181483
BAKON_103,305,470.205356,1.262566
BAKON_057,307,474.156867,1.121478
BAKON_098,308,672.18688,1.725452
BAKON_276,307,554.972979,1.328666
BAKON_102,302,227.53099,0.67233
BAKON_351,300,3.532709,0.011779
BAKON_559,301,146.656141,0.445427
BAKON_355,302,213.834784,0.646864
BAKON_614,304,226.046834,0.638847
BAKON_524,300,50.049092,0.16161
BAKON_514,304,136.486653,0.414754
BAKON_616,302,162.447439,0.455137
BAKON_423,299,2.565185,0.008635
BAKON_342,303,489.97159,1.272495
BAKON_060,301,30.855295,0.101108
BAKON_047,301,100.319761,0.311088
BAKON_203,299,72.948418,0.229026
BAKON_501,303,205.168259,0.609345
BAKON_117,297,1.737872,0.005943
BAKON_021,303,244.697436,0.70543
BAKON_445,300,2.877377,0.009611
BAKON_413,302,144.629171,0.446533
BAKON_529,300,85.22963,0.254124
BAKON_598,300,224.572946,0.700339
BAKON_292,303,1286.974881,2.985885
BAKON_273,305,338.828714,0.858865
BAKON_028,305,212.047543,0.602982
BAKON_084,309,640.56348,1.485971
BAKON_280,301,162.564761,0.471765
BAKON_020,303,210.488352,0.62345
