Label,degree,betweenesscentrality,bridgingcentrality
BAKON_001,27,73.86745,3.321931
BAKON_597,24,20.392103,1.096436
BAKON_468,26,58.878274,2.638111
BAKON_463,23,7.578693,0.428118
BAKON_442,25,63.126147,3.05536
BAKON_438,26,66.954525,3.140962
BAKON_399,30,124.443719,4.771729
BAKON_395,38,292.211569,8.170935
BAKON_381,31,179.496603,6.065332
BAKON_342,26,50.429594,2.470921
BAKON_293,35,528.344491,10.947905
BAKON_291,26,80.571866,3.065755
BAKON_280,28,86.984642,3.849989
BAKON_252,34,174.050959,5.399993
BAKON_249,32,123.683008,4.356527
BAKON_242,25,72.252432,3.524502
BAKON_224,22,0,0
BAKON_217,28,74.398158,3.232451
BAKON_215,31,146.495213,5.034054
BAKON_185,37,308.016566,7.860437
BAKON_145,26,92.162589,4.293135
BAKON_033,39,294.106178,7.210012
BAKON_024,31,137.727848,5.01755
BAKON_002,292,192.638605,0.558618
BAKON_003,290,188.832578,0.557383
BAKON_004,291,191.228257,0.559101
BAKON_005,293,223.078815,0.5895
BAKON_006,24,133.837463,7.161754
BAKON_007,292,317.472108,0.836383
BAKON_008,293,319.429907,0.835629
BAKON_009,284,134.385625,0.42493
BAKON_010,13,0.471192,0.340268
BAKON_011,290,138.734768,0.420592
BAKON_012,37,170.80317,4.919654
BAKON_014,290,48.286911,0.15418
BAKON_437,298,1487.237739,2.830026
BAKON_345,288,102.552036,0.345984
BAKON_377,294,295.90567,0.835183
BAKON_545,287,42.819901,0.146696
BAKON_515,292,134.864565,0.426712
BAKON_144,290,85.622925,0.28228
BAKON_398,295,416.301547,1.132039
BAKON_204,296,403.069579,0.980497
BAKON_087,291,173.043873,0.533649
BAKON_464,293,465.101311,1.292578
BAKON_343,292,685.746121,1.692431
BAKON_584,287,107.961104,0.360826
BAKON_407,286,75.279481,0.254556
BAKON_529,291,111.616297,0.352415
BAKON_319,296,852.644851,2.170393
BAKON_445,154,0.169711,0.002083
BAKON_373,294,637.58513,1.772193
BAKON_489,289,383.834927,1.202438
BAKON_035,297,356.268182,0.942145
BAKON_536,295,261.536132,0.753659
BAKON_121,292,274.298642,0.798529
BAKON_582,291,304.899254,0.838882
BAKON_420,287,2.40221,0.008437
BAKON_194,295,387.78114,1.016639
BAKON_450,293,746.767785,1.961207
BAKON_328,289,282.073074,0.854317
BAKON_153,296,339.299706,0.920382
BAKON_534,294,198.414094,0.593908
BAKON_507,294,147.750645,0.458533
BAKON_273,295,454.667247,1.199123
BAKON_209,298,695.631307,1.56264
BAKON_237,291,362.459192,0.969982
BAKON_522,284,89.486243,0.303736
BAKON_599,288,3.350489,0.011654
BAKON_462,290,398.932273,1.231092
BAKON_554,292,282.848349,0.825003
BAKON_353,293,1069.372687,2.635685
BAKON_063,293,480.0109,1.323197
BAKON_393,296,307.830308,0.87903
BAKON_117,287,3.210721,0.01125
BAKON_558,291,163.048578,0.507042
BAKON_344,291,612.754522,1.54764
BAKON_466,293,584.677454,1.573891
BAKON_542,292,263.470058,0.796439
BAKON_226,287,255.765973,0.85039
BAKON_570,294,827.231171,1.955955
BAKON_261,294,440.241473,1.144332
BAKON_264,288,2.940859,0.010242
BAKON_256,297,565.313589,1.468052
BAKON_508,291,164.822683,0.518805
BAKON_493,290,58.045885,0.192448
BAKON_301,295,1071.109287,2.486604
BAKON_405,295,311.113245,0.872017
BAKON_058,291,141.295182,0.446437
BAKON_154,295,408.456383,1.082258
BAKON_547,292,403.182311,1.145195
BAKON_141,289,118.882011,0.379232
BAKON_357,290,65.001119,0.217602
BAKON_423,289,3.807738,0.013136
BAKON_523,291,93.705349,0.302347
BAKON_103,294,383.034549,1.106567
BAKON_614,292,296.565873,0.896908
BAKON_530,291,152.710392,0.476412
BAKON_337,294,1124.706213,2.682836
BAKON_498,290,58.045885,0.192448
BAKON_355,288,63.1085,0.214841
BAKON_386,293,283.941424,0.814166
BAKON_112,290,363.627699,1.130525
BAKON_211,299,997.793119,1.871889
BAKON_441,290,201.340485,0.639613
BAKON_392,294,299.850378,0.871122
BAKON_161,295,1016.468117,2.451179
BAKON_269,293,255.163302,0.724711
BAKON_104,292,231.631282,0.710953
BAKON_258,294,600.599621,1.501807
BAKON_292,294,1314.998911,3.388377
BAKON_326,292,415.060004,1.181114
BAKON_591,288,2.940859,0.010242
BAKON_598,288,2.850688,0.00993
BAKON_057,294,369.326302,1.050369
BAKON_080,297,657.083532,1.658755
BAKON_233,290,187.214622,0.591937
BAKON_127,297,655.20691,1.578467
BAKON_278,288,34.06988,0.117522
BAKON_230,294,429.886063,1.113573
BAKON_052,160,32.795622,0.344429
BAKON_452,294,752.857244,1.961731
BAKON_156,294,288.497103,0.812538
BAKON_590,286,2.310207,0.008173
BAKON_140,295,705.135685,1.853237
BAKON_181,292,153.429956,0.481659
BAKON_213,298,723.959017,1.676679
BAKON_189,289,265.457473,0.783624
BAKON_200,287,93.681989,0.301304
BAKON_429,284,90.078642,0.314776
BAKON_320,290,286.756168,0.894618
BAKON_425,290,634.449692,1.915232
BAKON_049,291,427.474674,1.249562
BAKON_019,295,361.547328,0.939791
BAKON_572,295,936.255806,2.12639
BAKON_037,295,318.148553,0.869413
BAKON_060,289,37.126317,0.124785
BAKON_038,294,238.662956,0.68027
BAKON_150,294,260.475392,0.736338
BAKON_106,288,112.175746,0.375529
BAKON_435,291,474.522835,1.412175
BAKON_521,293,97.641314,0.312661
BAKON_172,294,531.233171,1.386947
BAKON_585,289,188.643821,0.601026
BAKON_500,292,254.185049,0.763133
BAKON_034,297,355.28008,0.939712
BAKON_282,290,36.327691,0.122944
BAKON_279,285,34.32064,0.120648
BAKON_055,292,143.546064,0.449502
BAKON_173,292,529.082542,1.40042
BAKON_531,293,154.556114,0.475218
BAKON_084,299,875.952163,1.978597
