Label,degree,betweenesscentrality,bridgingcentrality
BAKON_001,29,56.130855,2.234881
BAKON_590,29,30.878156,1.371659
BAKON_563,27,15.850071,0.765537
BAKON_561,40,172.66555,4.773848
BAKON_544,33,107.518405,3.865841
BAKON_540,36,100.798009,3.356885
BAKON_453,29,110.468781,4.540655
BAKON_441,27,103.248674,4.486165
BAKON_424,24,14.073263,0.779926
BAKON_397,40,295.487853,7.254132
BAKON_388,29,94.040907,3.932932
BAKON_356,30,86.683191,3.263175
BAKON_354,33,135.391709,3.952106
BAKON_316,29,153.527282,5.712883
BAKON_292,29,182.28889,7.278122
BAKON_257,32,161.645142,5.502074
BAKON_242,27,47.566765,1.943864
BAKON_229,25,45.316929,2.34336
BAKON_108,29,116.749172,4.766221
BAKON_048,37,110.149665,3.386287
BAKON_047,32,42.907992,1.640361
BAKON_046,32,43.318035,1.655601
BAKON_045,32,43.318035,1.655601
BAKON_012,31,110.496935,4.263273
BAKON_002,296,288.866377,0.747516
BAKON_003,294,284.278188,0.747546
BAKON_004,297,290.405211,0.746409
BAKON_005,290,99.73475,0.309134
BAKON_006,25,102.119035,4.792917
BAKON_007,296,497.95697,1.167394
BAKON_008,297,498.878879,1.164501
BAKON_009,292,222.226998,0.634617
BAKON_010,8,0,0
BAKON_011,56,238.16209,4.580934
BAKON_535,172,107.137086,0.885167
BAKON_306,296,836.567821,1.983909
BAKON_557,294,79.773312,0.259044
BAKON_400,300,478.824805,1.242032
BAKON_585,290,171.446179,0.548275
BAKON_052,293,37.32888,0.123577
BAKON_538,295,172.577376,0.52186
BAKON_373,299,569.380644,1.379936
BAKON_211,297,621.726001,1.685783
BAKON_529,294,106.28341,0.335808
BAKON_083,299,504.312116,1.233555
BAKON_021,295,279.676554,0.817182
BAKON_293,298,1494.662322,4.122728
BAKON_541,293,66.272974,0.214585
BAKON_150,296,266.244753,0.766864
BAKON_377,300,493.547389,1.329277
BAKON_359,281,262.453828,0.887112
BAKON_141,292,120.453869,0.391837
BAKON_478,303,1391.561452,3.072267
BAKON_556,293,31.830909,0.105583
BAKON_235,295,667.433678,1.447798
BAKON_528,293,74.592104,0.241748
BAKON_260,299,591.290978,1.513758
BAKON_338,299,1281.609445,2.571514
BAKON_551,292,198.863854,0.619669
BAKON_193,296,183.480847,0.526638
BAKON_153,297,341.520314,0.937079
BAKON_111,292,140.323433,0.471004
BAKON_501,297,207.956163,0.623613
BAKON_194,296,183.480847,0.526638
BAKON_559,294,79.773312,0.259044
BAKON_564,292,30.794551,0.103083
BAKON_402,300,721.568286,1.504198
BAKON_200,293,77.99264,0.244067
BAKON_278,296,445.544296,1.202598
BAKON_577,293,164.59355,0.509198
BAKON_234,296,535.103284,1.177453
BAKON_256,299,660.630246,1.665995
BAKON_184,300,560.523065,1.358643
BAKON_204,300,653.786646,1.624905
BAKON_034,296,318.343954,0.892821
BAKON_258,300,703.979427,1.722499
BAKON_567,161,220.433024,1.803953
BAKON_181,295,191.720764,0.561378
BAKON_527,291,73.781252,0.242252
BAKON_156,293,281.212603,0.811391
BAKON_350,294,220.954164,0.62199
BAKON_523,295,99.407666,0.313814
BAKON_329,284,128.217241,0.410055
BAKON_126,297,507.911489,1.312572
BAKON_343,292,62.020448,0.204921
BAKON_582,291,71.859056,0.232691
BAKON_287,291,52.622009,0.17933
BAKON_510,295,177.641362,0.540888
BAKON_028,292,75.324682,0.243962
BAKON_066,286,1.485545,0.005321
BAKON_102,297,661.250177,1.705352
BAKON_035,298,323.439945,0.892077
BAKON_307,299,849.177005,1.974663
BAKON_594,295,521.737446,1.450779
BAKON_587,291,73.453297,0.245332
BAKON_036,298,323.985477,0.893301
