Label,degree,betweenesscentrality,bridgingcentrality
BAKON_001,287,0.815316,0.002919
BAKON_585,286,256.756432,0.810625
BAKON_528,293,42.419215,0.141813
BAKON_519,296,99.997535,0.314913
BAKON_241,295,166.556369,0.479592
BAKON_032,295,214.194511,0.617402
BAKON_256,296,512.126619,1.374612
BAKON_423,281,125.707664,0.453233
BAKON_276,298,657.003297,1.752817
BAKON_081,302,547.871527,1.359486
BAKON_327,297,463.00885,1.216021
BAKON_537,298,265.897746,0.720016
BAKON_077,296,376.788542,1.093814
BAKON_178,297,360.560817,0.950835
BAKON_085,300,617.064499,1.438718
BAKON_181,294,160.290492,0.463007
BAKON_133,302,792.075089,1.905528
BAKON_356,291,113.380281,0.384205
BAKON_191,292,47.886051,0.160578
BAKON_101,295,304.390032,0.870301
BAKON_234,296,718.940447,1.591266
BAKON_248,292,52.178858,0.173956
BAKON_130,299,736.881004,1.824997
BAKON_326,298,465.045715,1.213351
BAKON_135,295,219.500002,0.644636
BAKON_616,295,140.932053,0.440487
BAKON_013,295,351.193152,0.945783
BAKON_182,298,464.086219,1.160764
BAKON_492,296,326.522668,0.90976
BAKON_559,293,132.720903,0.431862
BAKON_226,297,768.585284,2.087123
BAKON_113,293,3.428443,0.011703
BAKON_435,295,460.35187,1.389516
BAKON_123,297,264.828184,0.757759
BAKON_303,293,176.941701,0.524738
BAKON_253,297,470.719729,1.278948
BAKON_558,294,133.658549,0.431771
BAKON_594,295,281.943261,0.840162
BAKON_506,297,109.552,0.341797
BAKON_021,298,297.740927,0.805999
BAKON_454,294,157.192526,0.50317
BAKON_258,300,661.650116,1.615108
BAKON_446,300,910.686143,2.052132
BAKON_183,296,163.170824,0.464187
BAKON_298,295,312.315992,0.87988
BAKON_184,302,554.738074,1.27034
BAKON_604,296,684.372999,1.683924
BAKON_261,297,445.866677,1.201562
BAKON_386,301,373.189603,1.017935
BAKON_193,297,236.366043,0.672273
BAKON_307,294,776.38239,2.023046
BAKON_190,300,424.848325,1.06231
BAKON_320,297,423.491304,1.206291
BAKON_023,296,329.934872,0.887958
BAKON_455,295,115.138028,0.370021
BAKON_142,298,425.10694,1.244982
BAKON_004,293,200.814374,0.621993
BAKON_571,296,1039.171375,1.874963
BAKON_058,291,34.08575,0.115797
BAKON_014,291,2.064685,0.007171
BAKON_449,295,210.010439,0.650423
BAKON_516,297,101.516867,0.317117
BAKON_264,292,3.254907,0.011191
BAKON_599,294,58.945631,0.192804
BAKON_053,293,35.2748,0.118054
BAKON_105,298,354.578127,0.973254
BAKON_102,300,769.233736,1.894256
BAKON_198,293,80.32053,0.252551
BAKON_212,302,2199.044332,3.244338
BAKON_504,295,107.166695,0.339929
BAKON_084,303,614.158686,1.425143
BAKON_587,296,455.387555,1.231944
BAKON_009,296,205.57496,0.622948
BAKON_500,295,195.711176,0.604204
BAKON_554,299,449.310492,1.208875
BAKON_049,292,229.646739,0.751891
BAKON_337,299,1369.986787,2.369228
BAKON_531,294,146.135304,0.454251
BAKON_172,298,268.563188,0.729766
BAKON_560,293,3.428443,0.011703
BAKON_425,298,1021.254891,2.194014
BAKON_209,303,1011.028669,2.057139
BAKON_029,296,210.743974,0.596425
BAKON_567,296,380.802994,1.058304
BAKON_570,300,786.389806,1.881521
BAKON_272,298,341.420116,0.974898
BAKON_498,292,2.505495,0.008625
BAKON_501,294,218.375202,0.672655
BAKON_082,213,425.25726,1.794057
BAKON_324,297,461.328327,1.213167
BAKON_237,295,182.039497,0.561606
BAKON_309,294,116.624629,0.35264
BAKON_530,294,145.877186,0.45241
BAKON_008,288,327.694689,0.890063
BAKON_098,299,1030.428447,2.338348
BAKON_203,297,318.410737,0.864436
BAKON_524,295,44.328124,0.145792
BAKON_301,299,1454.969505,3.100571
BAKON_277,296,129.470257,0.400429
BAKON_188,300,461.347436,1.129295
BAKON_487,294,321.428019,0.908171
BAKON_433,301,1358.102664,3.317417
BAKON_051,292,34.453196,0.116171
BAKON_577,294,66.543132,0.216928
BAKON_080,299,459.682769,1.187284
BAKON_521,296,70.784528,0.228283
BAKON_161,300,1094.820217,2.359747
BAKON_535,292,143.727032,0.452855
BAKON_351,293,3.428443,0.011703
BAKON_145,296,217.715717,0.688229
BAKON_075,300,791.939051,2.007194
BAKON_328,296,320.024162,0.878743
BAKON_589,294,215.007565,0.652275
BAKON_097,297,210.409484,0.601827
BAKON_062,300,413.13306,1.075624
BAKON_039,298,282.526434,0.779671
BAKON_260,298,546.914783,1.414655
BAKON_533,291,142.481402,0.451662
BAKON_211,298,502.194531,1.344078
BAKON_127,299,521.465157,1.354953
BAKON_025,297,335.243309,0.895573
BAKON_343,293,87.751379,0.286386
BAKON_156,295,409.297448,1.114722
BAKON_372,290,409.455065,1.081352
BAKON_171,296,263.96418,0.726398
BAKON_564,293,32.56105,0.109099
BAKON_117,290,1.520243,0.00532
BAKON_345,294,88.333588,0.286176
BAKON_232,301,921.660799,1.942135
BAKON_121,297,198.266148,0.581455
BAKON_610,288,443.06308,1.213987
BAKON_007,298,575.434765,1.405662
BAKON_545,292,2.505495,0.008625
BAKON_557,292,31.527392,0.106603
BAKON_534,295,147.444763,0.454811
BAKON_411,292,102.587152,0.330778
BAKON_116,292,3.254907,0.011191
BAKON_407,294,145.103149,0.457268
BAKON_468,290,60.467885,0.203609
BAKON_063,295,265.05193,0.749117
BAKON_394,300,379.537751,1.047396
BAKON_189,295,411.846625,1.065883
BAKON_515,295,127.511177,0.400151
BAKON_478,301,745.952422,1.955925
BAKON_204,298,686.734245,1.646895
BAKON_250,293,51.964905,0.17222
BAKON_569,300,633.062326,1.560318
BAKON_160,301,788.236516,1.74386
BAKON_377,298,296.896693,0.845555
BAKON_491,296,326.522668,0.90976
BAKON_383,299,369.402753,1.021754
BAKON_568,292,482.932231,1.320449
BAKON_378,295,159.294548,0.47996
BAKON_002,294,202.199993,0.622753
BAKON_341,292,3.184615,0.010953
BAKON_503,296,108.113576,0.340275
BAKON_273,299,342.972729,0.972641
BAKON_173,296,228.204694,0.641099
BAKON_018,296,294.958955,0.763159
BAKON_353,294,585.240716,1.739409
BAKON_329,291,118.822098,0.390755
BAKON_429,294,55.646311,0.186138
BAKON_107,298,675.725102,1.863717
BAKON_541,296,256.395757,0.723638
BAKON_275,296,469.44001,1.311118
BAKON_317,299,966.065596,2.40772
BAKON_147,300,445.269277,1.238575
BAKON_169,293,259.095568,0.72877
BAKON_464,293,305.315801,0.899252
BAKON_040,296,207.002976,0.619509
