Label,degree,betweenesscentrality,bridgingcentrality
BAKON_001,28,98.569423,4.280217
BAKON_607,26,57.068626,2.249926
BAKON_561,31,102.719272,3.782001
BAKON_559,37,185.486028,5.541846
BAKON_547,28,78.210282,3.373967
BAKON_479,30,125.307917,4.502434
BAKON_471,37,252.997793,5.849899
BAKON_468,26,25.283518,1.252746
BAKON_441,26,73.680252,3.497324
BAKON_424,27,108.936418,4.722501
BAKON_420,23,0,0
BAKON_397,40,330.273031,8.257859
BAKON_388,27,63.318187,2.952323
BAKON_354,35,290.101341,7.492083
BAKON_323,26,47.526931,2.1164
BAKON_315,32,189.10305,6.003976
BAKON_295,31,201.167868,6.307894
BAKON_290,25,64.180895,3.211882
BAKON_279,30,108.536808,4.396992
BAKON_257,31,153.051048,4.9619
BAKON_233,31,195.807612,6.916438
BAKON_205,39,469.209472,9.428777
BAKON_097,29,252.422736,9.688136
BAKON_048,37,227.569175,7.035443
BAKON_002,296,215.270281,0.61151
BAKON_003,294,211.161356,0.609958
BAKON_004,295,213.638209,0.611827
BAKON_005,293,303.19949,0.865614
BAKON_006,28,71.414584,3.169034
BAKON_007,30,173.744064,6.32488
BAKON_008,295,499.165155,1.348618
BAKON_009,293,154.279129,0.463079
BAKON_010,16,9.640068,2.524875
BAKON_011,59,269.348516,4.601523
BAKON_012,287,150.799958,0.471006
BAKON_534,178,86.915201,0.69308
BAKON_307,298,884.282921,2.089032
BAKON_558,294,143.040922,0.451865
BAKON_400,297,390.564984,1.063515
BAKON_584,291,155.152696,0.496232
BAKON_054,295,244.715331,0.727046
BAKON_446,296,773.452474,1.583561
BAKON_514,295,134.087399,0.419765
BAKON_530,293,82.994365,0.266671
BAKON_528,292,65.53299,0.216488
BAKON_182,297,409.528158,1.043767
BAKON_293,297,1528.827658,3.737001
BAKON_538,291,22.869178,0.077829
BAKON_150,296,261.963783,0.741473
BAKON_013,297,505.731636,1.346688
BAKON_359,276,138.676104,0.489379
BAKON_142,297,443.705883,1.219984
BAKON_478,302,2018.367432,4.41995
